final_id,text,logprobs_forward,logprobs_backward,step
38,C1(C2(C(NC=O)C3(c4(C5CCNCC5)ccc[nH+]c4)=CNC=CC3)CCNCC2)(C(NC=O)C2(C3CCNC3)CCNCC2)CCNCC1,-12.3837890625,-8.12109375,15
38,C1(C2(C(NC=O)C3(c4ccc[nH+]c4)=CNC=CC3)CCNCC2)(C(NC=O)C2(C3CCNC3)CCNCC2)CCNCC1,-7.802734375,-2.7734375,10
38,C1(C2(C(NC=O)C3=CNC=CC3)CCNCC2)(C(NC=O)C2(C3CCNC3)CCNCC2)CCNCC1,-5.87890625,-1.0986328125,8
38,C1(C2(CNC=O)CCNCC2)(C(NC=O)C2(C3CCNC3)CCNCC2)CCNCC1,-3.7109375,-1.0986328125,7
38,C1(C2CCN(C(NC=O)C3(c4(C5CCNCC5)ccc[nH+]c4)=CNC=CC3)CC2)(C(NC=O)C2(C3CCNC3)CCNCC2)CCNCC1,-5.01171875,-2.080078125,16
38,C1(C2CCN(C(NCC3(c4(C5CCNCC5)ccc[nH+]c4)=CNC=CC3)=O)CC2)(C(NC=O)C2(C3CCNC3)CCNCC2)CCNCC1,-6.78173828125,-6.8984375,19
38,C1(C2CCN(C(NCC3(c4(C5CCNCC5)ccc[nH+]c4)=CNC=CC3)=O)CC2)(C(NC=O)N2CCC(C3CCNC3)CC2)CCNCC1,-3.989501953125,-5.048828125,21
38,C1(C2CCNCC2)(C(NC=O)C2(C3CCNC3)CCNCC2)CCNCC1,-9.80859375,-2.197265625,6
38,C1(C2CCNCC2)(C(NC=O)C2CCNCC2)CCNCC1,-2.671875,-0.693359375,4
38,C1(C2CCNCC2)(CNC=O)CCNCC1,-3.4375,-0.693359375,3
38,C1(C2CCNCC2)CCNCC1,-1.533203125,-0.693359375,2
38,C1(CNC(=O)N2CCC(C3CCNC3)CC2)CCN(C2CCN(C(NCC3(c4(C5CCNCC5)ccc[nH+]c4)=CNC=CC3)=O)CC2)CC1,-1.0537109375,-2.708984375,23
38,C1(CNC(=O)N2CCC(C3CCNC3)CC2)CCN(C2CCN(C(NCC3=CN(c4(C5CCNCC5)ccc[nH+]c4)C=CC3)=O)CC2)CC1,-0.52392578125,-2.7734375,24
38,C1(CNC(=O)N2CCC(C3CCNC3)CC2)CCN(C2CCN(C(NCC3=CN(c4ccc[n+](C5CCNCC5)c4)C=CC3)=O)CC2)CC1,0.0,0.0,25
38,C1CCNCC1,-1.5341796875,-0.693359375,1
39,c1c(N2(N3(C4(c5cc[nH]c5)=CCCCC4)CCNCC3)CCNCC2)(-c2(-c3(C(NC=O)C4CCNCC4)ccc[nH+]c3)[nH]c(=O)c3c(n2)[nH]cn3)c[nH+]cc1,-2.609375,-1.609375,11
39,c1c(N2(N3(C4(c5cc[nH]c5)=CCCCC4)CCNCC3)CCNCC2)(-c2(-c3(C(NCC4CCNCC4)=O)ccc[nH+]c3)[nH]c(=O)c3c(n2)[nH]cn3)c[nH+]cc1,-3.474609375,-1.7919921875,12
39,c1c(N2(N3(C4(c5cc[nH]c5)=CCCCC4)CCNCC3)CCNCC2)(-c2(-c3(CNC=O)ccc[nH+]c3)[nH]c(=O)c3c(n2)[nH]cn3)c[nH+]cc1,-6.34375,-1.38671875,10
39,c1c(N2(N3(C4(c5cc[nH]c5)=CCCCC4)CCNCC3)CCNCC2)(-n2c3nc(-[n+]4cc(C(NCC5CCCNC5)=O)ccc4)[nH]c(=O)c3nc2)c[nH+]cc1,-2.46484375,-2.080078125,16
39,c1c(N2(N3(C4(c5cc[nH]c5)=CCCCC4)CCNCC3)CCNCC2)(-n2c3nc(-c4(C(NCC5CCCNC5)=O)ccc[nH+]c4)[nH]c(=O)c3nc2)c[nH+]cc1,-3.9951171875,-3.73828125,15
39,c1c(N2(N3(C4(c5cc[nH]c5)=CCCCC4)CCNCC3)CCNCC2)(-n2c3nc(-c4(C(NCC5CCNCC5)=O)ccc[nH+]c4)[nH]c(=O)c3nc2)c[nH+]cc1,-3.453125,-1.7919921875,13
39,c1c(N2(N3(C4=CCCCC4)CCNCC3)CCNCC2)(-c2(-c3(CNC=O)ccc[nH+]c3)[nH]c(=O)c3c(n2)[nH]cn3)c[nH+]cc1,-8.392578125,-2.7734375,9
39,c1c(N2(N3(C4=CCCCC4)CCNCC3)CCNCC2)(-c2(-c3ccc[nH+]c3)[nH]c(=O)c3c(n2)[nH]cn3)c[nH+]cc1,-3.0859375,-1.0986328125,7
39,c1c(N2(N3(C4C=C(c5cc[nH]c5)CCC4)CCNCC3)CCNCC2)(-n2c3nc(-[n+]4cc(C(NCC5CCCNC5)=O)ccc4)[nH]c(=O)c3nc2)c[nH+]cc1,-6.0859375,-6.8984375,19
39,c1c(N2(N3CCNCC3)CCNCC2)(-c2(-c3ccc[nH+]c3)[nH]c(=O)c3c(n2)[nH]cn3)c[nH+]cc1,-3.412109375,-1.0986328125,6
39,c1c(N2(N3CCNCC3)CCNCC2)(-c2[nH]c(=O)c3c(n2)[nH]cn3)c[nH+]cc1,-5.603515625,-1.38671875,5
39,c1c(N2CCN(N3(C4C=C(c5cc[nH]c5)CCC4)CCNCC3)CC2)(-n2c3nc(-[n+]4cc(C(NCC5CCCNC5)=O)ccc4)[nH]c(=O)c3nc2)c[nH+]cc1,-3.411651611328125,-10.396484375,23
39,c1c(N2CCN(N3CCN(C4C=C(c5cc[nH]c5)CCC4)CC3)CC2)(-n2c3nc(-[n+]4cc(C(NCC5CCCNC5)=O)ccc4)[nH]c(=O)c3nc2)c[nH+]cc1,-0.65625,-2.7734375,24
39,c1c(N2CCN(N3CCN(C4C=C(c5cc[nH]c5)CCC4)CC3)CC2)c[n+](-n2c3nc(-[n+]4cc(C(NCC5CCCNC5)=O)ccc4)[nH]c(=O)c3nc2)cc1,0.0,0.0,25
39,c1c(N2CCNCC2)(-c2[nH]c(=O)c3c(n2)[nH]cn3)c[nH+]cc1,-6.15234375,-0.693359375,3
39,c1c(N2CCNCC2)c[nH+]cc1,-1.94140625,-0.693359375,2
39,c1cc[nH+]cc1,-2.111328125,-0.693359375,1
40,C1(C2(C(NC=O)C(N)c3(-c4(C5=CCCCC5)ccc[nH+]c4)cc[nH]c3)CCNC2)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-7.1640625,-2.4853515625,10
40,C1(C2(C(NC=O)C(N)c3(-c4ccc[nH+]c4)cc[nH]c3)CCNC2)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-3.64453125,-0.693359375,8
40,C1(C2(C(NC=O)C(N)c3cc[nH]c3)CCNC2)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-6.40234375,-0.693359375,7
40,C1(C2(C(NC=O)CN)CCNC2)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-5.60546875,-0.693359375,6
40,C1(C2(C(NCC(N)c3(-c4(C5=CCCCC5)ccc[nH+]c4)cc[nH]c3)=O)CCNC2)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-9.095703125,-5.34765625,13
40,C1(C2(CNC=O)CCNC2)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-3.740234375,-0.693359375,5
40,C1(C2CCNC2)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-3.994140625,-0.693359375,4
40,C1(C2CCNC2)(c2[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-5.953125,-0.693359375,3
40,C1(C2CCNC2)CCNCC1,-3.080078125,-0.693359375,2
40,C1(C2CCNC2C(NCC(N)c2(-[n+]3cc(C4=CCCCC4)ccc3)cc[nH]c2)=O)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-9.7294921875,-8.89453125,18
40,C1(C2CCNC2C(NCC(N)c2(-[n+]3cc(C4C=CCCC4)ccc3)cc[nH]c2)=O)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-1.8291015625,-2.3984375,19
40,C1(C2CCNC2C(NCC(N)c2(-[n+]3cc(C4C=CCCC4)ccc3)cc[nH]c2)=O)(n2c3c(c(=O)[nH]c(C4CCNC4)n3)nc2)CCNCC1,-3.1043701171875,-7.6875,22
40,C1(C2CCNC2C(NCC(N)c2(-c3(C4=CCCCC4)ccc[nH+]c3)cc[nH]c2)=O)(c2(C3CCNC3)[nH]c(=O)c3c(n2)[nH]cn3)CCNCC1,-3.359375,-2.080078125,14
40,C1(n2c3c(c(=O)[nH]c(C4CCNC4)n3)nc2)CCN(C2CCNC2C(NCC(N)c2(-[n+]3cc(C4C=CCCC4)ccc3)cc[nH]c2)=O)CC1,-0.1837158203125,-2.708984375,23
40,C1(n2c3c(c(=O)[nH]c(C4CCNC4)n3)nc2)CCN(C2CCNC2C(NCCNc2(-[n+]3cc(C4C=CCCC4)ccc3)cc[nH]c2)=O)CC1,-0.64501953125,-2.7734375,24
40,C1(n2c3nc(C4CCNC4)[nH]c(=O)c3nc2)CCN(C2CCNC2C(NCCNc2cc(-[n+]3cc(C4C=CCCC4)ccc3)[nH]c2)=O)CC1,0.0,0.0,25
40,C1CCNCC1,-1.447265625,-0.693359375,1
41,C1(C2(c3(-c4(C5CCCCO5)[nH]c(=O)c5c(n4)[nH]cn5)ccc[nH+]c3)CCNC2)(N2(C(NC=O)C3(C4CCNCC4)CCNCC3)CCNCC2)CCNCC1,-4.9921875,-1.0986328125,10
41,C1(C2(c3(-c4(C5CCOCC5)[nH]c(=O)c5c(n4)[nH]cn5)ccc[nH+]c3)CCNC2)(N2(C(NC=O)C3(C4CCNCC4)CCNCC3)CCNCC2)CCNCC1,-4.38671875,-0.693359375,9
41,C1(C2(c3(-c4[nH]c(=O)c5c(n4)[nH]cn5)ccc[nH+]c3)CCNC2)(N2(C(NC=O)C3(C4CCNCC4)CCNCC3)CCNCC2)CCNCC1,-2.81640625,-0.693359375,8
41,C1(C2(c3(-c4[nH]c(=O)c5c(n4)[nH]cn5)ccc[nH+]c3)CCNC2)(N2(C(NC=O)C3CCNCC3)CCNCC2)CCNCC1,-6.3203125,-0.693359375,7
41,C1(C2(c3ccc[nH+]c3)CCNC2)(N2(C(NC=O)C3CCNCC3)CCNCC2)CCNCC1,-2.640625,-0.693359375,6
41,C1(C2(c3ccc[nH+]c3)CCNC2)(N2(CNC=O)CCNCC2)CCNCC1,-3.4140625,-0.693359375,5
41,C1(C2(c3ccc[nH+]c3)CCNC2)(N2CCNCC2)CCNCC1,-3.494140625,-0.693359375,4
41,C1(C2(c3ccc[nH+]c3)CCNC2)CCNCC1,-3.44140625,-0.693359375,3
41,C1(C2CCC([n+]3cc(-c4(C5CCCCO5)[nH]c(=O)c5c(n4)[nH]cn5)ccc3)N2)(N2(C(NC=O)C3(C4CCNCC4)CCNCC3)CCNCC2)CCNCC1,-2.228515625,-2.302734375,18
41,C1(C2CCC([n+]3cc(-n4c5nc(C6CCCCO6)[nH]c(=O)c5nc4)ccc3)N2)(N2(C(NC=O)C3(C4CCNCC4)CCNCC3)CCNCC2)CCNCC1,-3.0924072265625,-7.447265625,21
41,C1(C2CCNC2)CCNCC1,-3.017578125,-0.693359375,2
41,C1(C2CCNC2[n+]2cc(-c3(C4CCCCO4)[nH]c(=O)c4c(n3)[nH]cn4)ccc2)(N2(C(NC=O)C3(C4CCNCC4)CCNCC3)CCNCC2)CCNCC1,-6.572265625,-6.357421875,17
41,C1(C2CCNC2c2(-c3(C4CCCCO4)[nH]c(=O)c4c(n3)[nH]cn4)ccc[nH+]c2)(N2(C(NC=O)C3(C4CCNCC4)CCNCC3)CCNCC2)CCNCC1,-12.162109375,-6.734375,14
41,C1(N2(C(NC=O)C3(C4CCNCC4)CCNCC3)CCNCC2)CCN(C2CCC([n+]3cc(-n4c5nc(C6CCCCO6)[nH]c(=O)c5nc4)ccc3)N2)CC1,-0.85498046875,-2.638671875,22
41,C1(N2(C(NC=O)C3CCN(C4CCNCC4)CC3)CCNCC2)CCN(C2CCC([n+]3cc(-n4c5nc(C6CCCCO6)[nH]c(=O)c5nc4)ccc3)N2)CC1,-0.1488037109375,-2.708984375,23
41,C1(N2CCN(C(NC=O)C3CCN(C4CCNCC4)CC3)CC2)CCN(C2CCC([n+]3cc(-n4c5nc(C6CCCCO6)[nH]c(=O)c5nc4)ccc3)N2)CC1,-0.71044921875,-2.7734375,24
41,C1(N2CCN(CNC(=O)C3CCN(C4CCNCC4)CC3)CC2)CCN(C2CCC([n+]3cc(-n4c5nc(C6CCCCO6)[nH]c(=O)c5nc4)ccc3)N2)CC1,0.0,0.0,25
41,C1CCNCC1,-1.4052734375,-0.693359375,1
42,C1CN(C2(C3CC(c4ccc[nH+]c4)CN3)CCNCC2)([n+]2cc(N3(C(NC=O)C4(CC)Nc5c(=O)[nH]cnc5NC4)CCNCC3)ccc2)CCN1,-4.978515625,-4.0263671875,15
42,C1CN(C2(C3CC(c4ccc[nH+]c4)CN3)CCNCC2)([n+]2cc(N3(C(NCC4(CC)Nc5c(=O)[nH]cnc5NC4)=O)CCNCC3)ccc2)CCN1,-2.2734375,-2.197265625,16
42,C1CN(C2(C3CC(c4ccc[nH+]c4)CN3)CCNCC2)([n+]2cc(N3(C(NCc4[nH]c(=O)c5c(n4)NCC(CC)N5)=O)CCNCC3)ccc2)CCN1,-5.4765625,-6.8984375,19
42,C1CN(C2(C3CC(c4ccc[nH+]c4)CN3)CCNCC2)(c2(N3(C(NC=O)C4(CC)Nc5c(=O)[nH]cnc5NC4)CCNCC3)ccc[nH+]c2)CCN1,-4.4921875,-1.9462890625,13
42,C1CN(C2(C3CC(c4ccc[nH+]c4)CN3)CCNCC2)(c2(N3(C(NC=O)C4Nc5c(=O)[nH]cnc5NC4)CCNCC3)ccc[nH+]c2)CCN1,-7.4921875,-1.7919921875,12
42,C1CN(C2(C3CC(c4ccc[nH+]c4)CN3)CCNCC2)(c2(N3(CNC=O)CCNCC3)ccc[nH+]c2)CCN1,-3.638671875,-1.7919921875,11
42,C1CN(C2(C3CC(c4ccc[nH+]c4)CN3)CCNCC2)(c2(N3CCNCC3)ccc[nH+]c2)CCN1,-3.67578125,-1.7919921875,10
42,C1CN(C2(C3CCC(c4ccc[nH+]c4)N3)CCNCC2)([n+]2cc(N3(C(NCc4[nH]c(=O)c5c(n4)NCC(CC)N5)=O)CCNCC3)ccc2)CCN1,-2.30352783203125,-7.6875,22
42,C1CN(C2(C3CCCN3)CCNCC2)(c2(N3CCNCC3)ccc[nH+]c2)CCN1,-12.568359375,-4.3828125,9
42,C1CN(C2(C3CCNC3)CCNCC2)(c2(N3CCNCC3)ccc[nH+]c2)CCN1,-3.58203125,-1.0986328125,6
42,C1CN(C2(C3CCNC3)CCNCC2)(c2ccc[nH+]c2)CCN1,-3.05078125,-1.0986328125,5
42,C1CN(C2(C3CCNC3)CCNCC2)CCN1,-3.724609375,-1.0986328125,4
42,C1CN(C2CCN(C3CCC(c4ccc[nH+]c4)N3)CC2)([n+]2cc(N3(C(NCc4[nH]c(=O)c5c(n4)NCC(CC)N5)=O)CCNCC3)ccc2)CCN1,-0.173095703125,-2.708984375,23
42,C1CN(C2CCN(C3CCC(c4ccc[nH+]c4)N3)CC2)CCN1[n+]1cc(N2(C(NCc3[nH]c(=O)c4c(n3)NCC(CC)N4)=O)CCNCC2)ccc1,-0.70654296875,-2.7734375,24
42,C1CN(C2CCN(C3CCC(c4ccc[nH+]c4)N3)CC2)CCN1[n+]1cc(N2CCN(C(NCc3[nH]c(=O)c4c(n3)NCC(CC)N4)=O)CC2)ccc1,0.0,0.0,25
42,C1CN(C2CCNCC2)CCN1,-5.9921875,-0.693359375,3
42,C1CNCCN1,-2.666015625,-0.693359375,1
43,C1CN(C2(C3(C(C)c4ccc5ccccc5c4)(c4ccc5[nH]c6nc(=O)[nH]c(=O)c-6nc5c4)CCNCC3)CCNCC2)(C2(N3CCNCC3)(c3cc[nH]c3)=CCCCC2)CCN1,-28.7080078125,-17.1181640625,17
43,C1CN(C2(C3(C(C)c4ccc5ccccc5c4)(c4ccc5[nH]c6nc(=O)[nH]c(=O)c-6nc5c4)CCNCC3)CCNCC2)(C2CC=C(N3CCNCC3)(c3cc[nH]c3)CC2)CCN1,-3.177734375,-2.302734375,18
43,C1CN(C2(C3(CC)(c4ccc5[nH]c6nc(=O)[nH]c(=O)c-6nc5c4)CCNCC3)CCNCC2)(C2(N3CCNCC3)(c3cc[nH]c3)=CCCCC2)CCN1,-7.09375,-1.38671875,8
43,C1CN(C2(C3(CC)(c4ccc5[nH]c6nc(=O)[nH]c(=O)c-6nc5c4)CCNCC3)CCNCC2)(C2(N3CCNCC3)=CCCCC2)CCN1,-8.3203125,-1.38671875,7
43,C1CN(C2(C3(CC)CCNCC3)CCNCC2)(C2(N3CCNCC3)=CCCCC2)CCN1,-4.53515625,-1.0986328125,6
43,C1CN(C2(C3CCNCC3)CCNCC2)(C2(N3CCNCC3)=CCCCC2)CCN1,-4.0390625,-0.693359375,5
43,C1CN(C2(C3CCNCC3)CCNCC2)(C2=CCCCC2)CCN1,-3.169921875,-0.693359375,4
43,C1CN(C2(C3CCNCC3)CCNCC2)CCN1,-2.359375,-0.693359375,3
43,C1CN(C2C(N3CCNCC3)C=C(c3cc[nH]c3)CC2)CCN1C1CCN(C2C(CCc3ccc4ccccc4c3)CCN(c3ccc4[nH]c5nc(=O)[nH]c(=O)c-5nc4c3)C2)CC1,0.0,0.0,25
43,C1CN(C2CC=C(N3CCNCC3)(c3cc[nH]c3)CC2)CCN1C1CCN(C2C(C(C)c3ccc4ccccc4c3)CCN(c3ccc4[nH]c5nc(=O)[nH]c(=O)c-5nc4c3)C2)CC1,-1.3623046875,-2.708984375,23
43,C1CN(C2CC=C(N3CCNCC3)(c3cc[nH]c3)CC2)CCN1C1CCN(C2C(CCc3ccc4ccccc4c3)CCN(c3ccc4[nH]c5nc(=O)[nH]c(=O)c-5nc4c3)C2)CC1,-0.9013671875,-2.7734375,24
43,C1CN(C2CCN(C3(C(C)c4ccc5ccccc5c4)(c4ccc5[nH]c6nc(=O)[nH]c(=O)c-6nc5c4)CCNCC3)CC2)(C2CC=C(N3CCNCC3)(c3cc[nH]c3)CC2)CCN1,-4.802734375,-4.8828125,20
43,C1CN(C2CCN(C3C(C(C)c4ccc5ccccc5c4)(c4ccc5[nH]c6nc(=O)[nH]c(=O)c-6nc5c4)CCNC3)CC2)(C2CC=C(N3CCNCC3)(c3cc[nH]c3)CC2)CCN1,-0.34423828125,-2.564453125,21
43,C1CN(C2CCN(C3C(C(C)c4ccc5ccccc5c4)CCN(c4ccc5[nH]c6nc(=O)[nH]c(=O)c-6nc5c4)C3)CC2)(C2CC=C(N3CCNCC3)(c3cc[nH]c3)CC2)CCN1,-0.17822265625,-2.638671875,22
43,C1CN(C2CCNCC2)CCN1,-1.3828125,-0.693359375,2
43,C1CNCCN1,-2.666015625,-0.693359375,1
44,C1CN(N2(C3(CNC=O)CCCCC3)CCNCC2)CCN1,-3.8125,-1.0986328125,4
44,C1CN(N2(C3CC(C(NC=O)C4(N5(N6CCNCC6)CCNCC5)=CCCCC4)CCC3)CCNCC2)(c2(C3CCCCC3)ccc[nH+]c2)CCN1,-8.5078125,-2.99609375,11
44,C1CN(N2(C3CC(C(NC=O)C4(N5(N6CCNCC6)CCNCC5)=CCCCC4)CCC3)CCNCC2)(c2ccc[nH+]c2)CCN1,-4.15234375,-1.0986328125,9
44,C1CN(N2(C3CC(C(NC=O)C4(N5CCNCC5)=CCCCC4)CCC3)CCNCC2)(c2ccc[nH+]c2)CCN1,-4.1015625,-1.0986328125,8
44,C1CN(N2(C3CC(C(NC=O)C4=CCCCC4)CCC3)CCNCC2)(c2ccc[nH+]c2)CCN1,-3.37890625,-1.0986328125,7
44,C1CN(N2(C3CC(CNC=O)CCC3)CCNCC2)(c2ccc[nH+]c2)CCN1,-3.216796875,-1.0986328125,6
44,C1CN(N2(C3CC(CNC=O)CCC3)CCNCC2)CCN1,-6.12890625,-1.0986328125,5
44,C1CN(N2(C3CCCCC3)CCNCC2)CCN1,-3.716796875,-0.693359375,3
44,C1CN(N2CCN(C3CC(C(NC=O)C4(N5(N6CCNCC6)CCNCC5)=CCCCC4)CCC3)CC2)(c2(C3CCCCC3)ccc[nH+]c2)CCN1,-9.822265625,-5.0107421875,14
44,C1CN(N2CCN(C3CC(C(NC=O)C4(N5CCN(N6CCNCC6)CC5)=CCCCC4)CCC3)CC2)([n+]2cc(C3CCCCC3)ccc2)CCN1,-0.86541748046875,-5.203125,22
44,C1CN(N2CCN(C3CC(C(NC=O)C4(N5CCN(N6CCNCC6)CC5)=CCCCC4)CCC3)CC2)(c2(C3CCCCC3)ccc[nH+]c2)CCN1,-13.5224609375,-13.4091796875,20
44,C1CN(N2CCN(C3CC(CNC(=O)C4(N5CCN(N6CCNCC6)CC5)=CCCCC4)CCC3)CC2)([n+]2cc(C3CCCCC3)ccc2)CCN1,-2.92578125,-2.708984375,23
44,C1CN(N2CCN(C3CC(CNC(=O)C4=CCC(N5CCN(N6CCNCC6)CC5)CC4)CCC3)CC2)([n+]2cc(C3CCCCC3)ccc2)CCN1,-0.115478515625,-2.7734375,24
44,C1CN(N2CCN(C3CC(CNC(=O)C4=CCC(N5CCN(N6CCNCC6)CC5)CC4)CCC3)CC2)CCN1[n+]1cc(C2CCCCC2)ccc1,0.0,0.0,25
44,C1CN(N2CCNCC2)CCN1,-2.7578125,-0.693359375,2
44,C1CNCCN1,-2.76953125,-0.693359375,1
45,C(NC(=O)[n+]1cc(-c2ccc(C3CCCC(C4CCC(N5CC(c6ccccn6)C(C=C(C)C)CC5)OC4)O3)s2)ccc1)C1CCCNC1,0.0,0.0,25
45,C(NC(=O)[n+]1cc(-c2ccc(C3CCCC(C4CCC(N5CCC(C=C(C)C)(c6ccccn6)CC5)OC4)O3)s2)ccc1)C1CCCNC1,-0.90673828125,-2.7734375,24
45,C(NC=O)([n+]1cc(-c2ccc(C3CCCC(C4CCC(N5CCC(C=C(C)C)(c6ccccn6)CC5)OC4)O3)s2)ccc1)C1CCCNC1,-0.72802734375,-2.708984375,23
45,C(NC=O)([n+]1cc(-c2ccc(C3CCCC(C4CCOC(N5CCC(C=C(C)C)(c6ccccn6)CC5)C4)O3)s2)ccc1)C1CCCNC1,-1.0400390625,-2.638671875,22
45,C(NC=O)(c1(-c2(C3(C4(C5CCNCC5)CCOCC4)CCOCC3)cccs2)ccc[nH+]c1)C1CCNCC1,-2.91796875,-0.693359375,7
45,C(NC=O)(c1(-c2(C3(C4(N5CCC(C=C(C)C)CC5)CCOCC4)CCOCC3)cccs2)ccc[nH+]c1)C1CCNCC1,-6.4140625,-1.38671875,9
45,C(NC=O)(c1(-c2(C3(C4(N5CCCCC5)CCOCC4)CCOCC3)cccs2)ccc[nH+]c1)C1CCNCC1,-5.87890625,-1.0986328125,8
45,C(NC=O)(c1(-c2(C3(C4CCOCC4)CCOCC3)cccs2)ccc[nH+]c1)C1CCNCC1,-2.75,-0.693359375,6
45,C(NC=O)(c1(-c2(C3CCCC(C4(N5CCC(C=C(C)C)(c6ccncc6)CC5)CCOCC4)O3)cccs2)ccc[nH+]c1)C1CCNCC1,-9.228515625,-3.73828125,13
45,C(NC=O)(c1(-c2(C3CCCC(C4(N5CCC(C=C(C)C)CC5)CCOCC4)O3)cccs2)ccc[nH+]c1)C1CCNCC1,-5.90625,-1.7919921875,11
45,C(NC=O)(c1(-c2(C3CCCC(C4CCOC(N5CCC(C=C(C)C)(c6ccccn6)CC5)C4)O3)cccs2)ccc[nH+]c1)C1CCCNC1,-1.9013671875,-2.3984375,19
45,C(NC=O)(c1(-c2(C3CCCC(C4CCOC(N5CCC(C=C(C)C)(c6ccccn6)CC5)C4)O3)cccs2)ccc[nH+]c1)C1CCNCC1,-11.525390625,-8.5263671875,18
45,C(NC=O)(c1(-c2(C3CCCC(C4CCOC(N5CCC(C=C(C)C)(c6ccncc6)CC5)C4)O3)cccs2)ccc[nH+]c1)C1CCNCC1,-3.48828125,-1.9462890625,14
45,C(NC=O)(c1(-c2(C3CCOC(C4(N5CCC(C=C(C)C)CC5)CCOCC4)C3)cccs2)ccc[nH+]c1)C1CCNCC1,-4.90625,-1.609375,10
45,C(NC=O)(c1(-c2ccc(C3CCCC(C4CCOC(N5CCC(C=C(C)C)(c6ccccn6)CC5)C4)O3)s2)ccc[nH+]c1)C1CCCNC1,-3.0322265625,-5.048828125,21
45,C(NC=O)c1(-c2(C3(C4CCOCC4)CCOCC3)cccs2)ccc[nH+]c1,-3.2109375,-0.693359375,5
45,C(NC=O)c1(-c2(C3CCOCC3)cccs2)ccc[nH+]c1,-3.236328125,-0.693359375,4
45,C(NC=O)c1(-c2cccs2)ccc[nH+]c1,-6.48046875,-0.693359375,3
45,C(NC=O)c1ccc[nH+]c1,-2.0078125,-0.693359375,2
45,CNC=O,-1.98828125,-0.693359375,1
46,C(NC(=O)C1C(c2c[nH]c3ccccc32)C=C(c2ccc(C3CCCNC3)s2)CC1)C1CCCN(C(Nc2ccc(C3CCCN3)cc2)=O)C1,0.0,0.0,25
46,C(NC(=O)C1CC=C(c2ccc(C3CCCNC3)s2)(c2c[nH]c3ccccc32)CC1)C1CCCN(C(Nc2ccc(C3CCCN3)cc2)=O)C1,-0.7421875,-2.7734375,24
46,C(NC=O)(C1(C(Nc2ccc(C3CCNC3)cc2)=O)CCNCC1)C1CC=C(c2(C3CCCNC3)cccs2)(c2c[nH]c3ccccc32)CC1,-2.490234375,-2.302734375,18
46,C(NC=O)(C1(N(C=O)c2(C3CCNC3)ccccc2)CCNCC1)C1(c2(C3CCNCC3)cccs2)(c2c[nH]c3ccccc32)=CCCCC1,-8.501953125,-4.0947265625,11
46,C(NC=O)(C1(N(C=O)c2(C3CCNC3)ccccc2)CCNCC1)C1(c2cccs2)(c2c[nH]c3ccccc32)=CCCCC1,-4.01171875,-1.0986328125,8
46,C(NC=O)(C1(N(C=O)c2(C3CCNC3)ccccc2)CCNCC1)C1CC=C(c2(C3CCCNC3)cccs2)(c2c[nH]c3ccccc32)CC1,-2.19921875,-2.080078125,15
46,C(NC=O)(C1(N(C=O)c2(C3CCNC3)ccccc2)CCNCC1)C1CC=C(c2(C3CCNCC3)cccs2)(c2c[nH]c3ccccc32)CC1,-9.140625,-5.5302734375,14
46,C(NC=O)(C1(N(C=O)c2ccc(C3CCNC3)cc2)CCNCC1)C1CC=C(c2(C3CCCNC3)cccs2)(c2c[nH]c3ccccc32)CC1,-7.716796875,-4.27734375,17
46,C(NC=O)(C1(N(C=O)c2ccccc2)CCNCC1)C1(c2cccs2)(c2c[nH]c3ccccc32)=CCCCC1,-5.54296875,-1.0986328125,7
46,C(NC=O)(C1(NC=O)CCNCC1)C1(c2cccs2)(c2c[nH]c3ccccc32)=CCCCC1,-7.0703125,-1.0986328125,6
46,C(NC=O)(C1(NC=O)CCNCC1)C1(c2cccs2)=CCCCC1,-4.18359375,-1.0986328125,5
46,C(NC=O)(C1CCCN(C(Nc2ccc(C3CCCN3)cc2)=O)C1)C1CC=C(c2(C3CCCNC3)cccs2)(c2c[nH]c3ccccc32)CC1,-0.955078125,-2.638671875,22
46,C(NC=O)(C1CCCN(C(Nc2ccc(C3CCCN3)cc2)=O)C1)C1CC=C(c2ccc(C3CCCNC3)s2)(c2c[nH]c3ccccc32)CC1,-0.037811279296875,-2.708984375,23
46,C(NC=O)(C1CCCN(C(Nc2ccc(C3CCNC3)cc2)=O)C1)C1CC=C(c2(C3CCCNC3)cccs2)(c2c[nH]c3ccccc32)CC1,-1.44140625,-2.564453125,21
